Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Like_Rate,Comment_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
Instagram,#Dance,Tweet,Japan,3691701,448223,32943,40561,0.1214136789517894,0.0109870761472827,488784,0.1324007550990722,1.4412351401494978
Twitter,#Music,Video,USA,2970930,131718,60239,32883,0.0443356120810655,0.0110682513556361,164601,0.0554038634367016,1.1207633533438788
Instagram,#Fitness,Video,Canada,3247449,388272,6238,25311,0.1195621547867264,0.007794117782912,413583,0.1273562725696385,1.2677997526460962
Twitter,#Dance,Live Stream,Germany,3541294,288982,90384,33462,0.0816035042557889,0.0094490883840765,322444,0.0910525926398655,1.3359293347929968
Twitter,#Fitness,Post,India,304335,292726,57503,40349,0.9618545352982732,0.1325808730510785,333075,1.094435408349352,0.1148083311084102
YouTube,#Viral,Reel,UK,4014231,131648,19628,38051,0.0327953224415834,0.0094790259952653,169699,0.0422743484368488,1.5187261666525145
YouTube,#Fitness,Live Stream,UK,4067513,313641,41751,34036,0.0771087885889977,0.0083677667410036,347677,0.0854765553300014,1.5388846397477547
Twitter,#Challenge,Shorts,Canada,2668074,43458,72133,24287,0.0162881539267651,0.0091028209862245,67745,0.0253909749129896,1.0065129650343887
Twitter,#Challenge,Tweet,Germany,4589006,172497,50326,37879,0.0375891859805805,0.0082542929776077,210376,0.0458434789581883,1.7311716375260204
Instagram,#Education,Live Stream,Germany,635329,151415,59753,29150,0.2383253400993815,0.0458817400118678,180565,0.2842070801112494,0.2480315931209055
YouTube,#Fitness,Reel,Japan,1747564,183228,4734,33207,0.1048476622315405,0.0190018791872572,216435,0.1238495414187978,0.6611655320034983
YouTube,#Dance,Post,Australia,566681,324840,68424,1453,0.5732325594117326,0.0025640527916058,326293,0.5757966122033383,0.2143955499433923
TikTok,#Music,Tweet,Japan,919348,34013,38438,18076,0.036996871696028,0.0196617602909888,52089,0.0566586319870168,0.3470234512044986
TikTok,#Education,Shorts,Japan,4461875,81049,47612,7747,0.0181647849838913,0.001736265583415,88796,0.0199010505673063,1.6842101808488976
TikTok,#Fashion,Post,India,249167,103790,7499,15286,0.4165479377285114,0.0613484129118221,119076,0.4778963506403336,0.0940522982225134
Instagram,#Fitness,Reel,Germany,782140,39109,45106,34619,0.0500025570869665,0.0442618968471117,73728,0.0942644539340783,0.3053464114554586
TikTok,#Viral,Video,Canada,3490701,123912,8189,45049,0.0354977409981548,0.012905430742994,168961,0.0484031717411488,1.317624129429764
Instagram,#Fitness,Tweet,Canada,1701218,219365,32346,9017,0.1289458493855578,0.005300320123582,228382,0.1342461695091399,0.6641532352308186
TikTok,#Music,Post,UK,664216,474624,86948,42845,0.7145627326050562,0.0645046189793681,517469,0.7790673515844243,0.2507195628480698
Twitter,#Education,Shorts,Canada,2699566,112069,76606,25802,0.0415137099815303,0.009557832629393,137871,0.0510715426109233,1.0183931101483783
YouTube,#Fitness,Post,UK,468433,104947,95399,32253,0.2240384430644297,0.0688529629637536,137200,0.2928914060281833,0.1772248419245273
YouTube,#Challenge,Shorts,Japan,2243196,90911,32317,38941,0.0405274438791795,0.0173596065613526,129852,0.0578870504405321,0.8486807216949532
TikTok,#Gaming,Post,Australia,2829163,17805,57264,24917,0.0062933807631444,0.008807198454101,42722,0.0151005792172455,1.067915422973752
YouTube,#Challenge,Reel,Japan,1471005,425853,71495,7053,0.2894979962678577,0.0047946811873515,432906,0.2942926774552092,0.556533439350322
YouTube,#Viral,Reel,UK,2443556,441822,99479,5885,0.1808110802453473,0.0024083753349626,447707,0.18321945558031,0.92448402617606
YouTube,#Music,Video,Brazil,1973792,467441,30230,13710,0.2368238395940403,0.0069460206546586,481151,0.2437698602486989,0.7467556196764461
YouTube,#Fitness,Video,USA,4478176,393579,14318,9635,0.0878882384256447,0.0021515456292919,403214,0.0900397840549366,1.6942530387701382
TikTok,#Fitness,Reel,Brazil,3856234,410366,55392,8229,0.1064162600091177,0.0021339472656482,418595,0.108550207274766,1.4556007424088904
Twitter,#Comedy,Reel,India,4491907,492953,25891,28083,0.1097424768589376,0.006251910380157,521036,0.1159943872390946,1.694541693082248
YouTube,#Dance,Live Stream,Brazil,4082125,165615,21803,19119,0.0405707811495238,0.0046835900419511,184734,0.045254371191475,1.5444128783436717
YouTube,#Dance,Post,Germany,4895487,174541,44267,7342,0.0356534497997849,0.0014997486460489,181883,0.0371531984458338,1.8521366123193252
TikTok,#Viral,Reel,USA,1773094,293495,85955,19535,0.1655270391755879,0.0110174643871108,313030,0.1765445035626988,0.6692843180057925
YouTube,#Fashion,Reel,USA,4798416,63981,7160,25445,0.0133337751457981,0.0053027915878906,89426,0.0186365667336887,1.8154112052057023
Instagram,#Comedy,Video,Germany,4642714,29147,73143,24735,0.0062780089404602,0.0053277027187115,53882,0.0116057116591717,1.8125093452758048
YouTube,#Fashion,Shorts,Germany,4414650,498878,2231,356,0.1130051079927061,8.06405943846058e-05,499234,0.1130857485870907,1.670218896623668
Twitter,#Viral,Live Stream,Germany,2135331,187868,62579,45556,0.0879807392858531,0.0213343973369936,233424,0.1093151366228467,0.8055392527118236
YouTube,#Fashion,Reel,Japan,1447626,289168,47520,15645,0.1997532511850436,0.0108073494120719,304813,0.2105606005971155,0.5476883332639584
TikTok,#Fitness,Live Stream,Japan,4725553,83787,37879,49935,0.0177306232730857,0.0105670172358663,133722,0.028297640508952,1.783739901440773
Instagram,#Education,Video,UK,419463,183965,12276,24832,0.4385726512231114,0.059199500313496,208797,0.4977721515366075,0.1637577950090022
YouTube,#Education,Shorts,Germany,1066075,13285,75433,25566,0.0124615997936355,0.0239814271978988,38851,0.0364430269915343,0.40333403785534
Instagram,#Fitness,Reel,India,1825709,104030,69496,17900,0.0569806031519809,0.0098044102318606,121930,0.0667850133838415,0.7127543553736339
TikTok,#Gaming,Reel,Japan,4115760,324790,37978,36114,0.078913736466655,0.0087745641145256,360904,0.0876883005811806,1.5535632203794725
YouTube,#Music,Reel,Brazil,3685844,223830,55996,25133,0.060726932556017,0.0068187910285948,248963,0.0675457235846118,1.3944857007479567
TikTok,#Education,Live Stream,Germany,4359955,213360,39553,32002,0.0489362848928486,0.0073399840135964,245362,0.0562762689064451,1.645738753112325
Instagram,#Challenge,Post,Canada,712323,159720,86640,24901,0.2242241230453039,0.0349574560978657,184621,0.2591815791431696,0.2780899478957561
YouTube,#Tech,Reel,India,2932639,87828,55827,27573,0.0299484525712165,0.0094021118862567,115401,0.0393505644574732,1.10952149655704
Instagram,#Tech,Video,Canada,2481313,163409,29625,20363,0.0658558593776762,0.0082065422621007,183772,0.074062401639777,0.9687012814173658
Instagram,#Fitness,Tweet,Australia,4447344,202595,89767,16312,0.045554155468972,0.0036678071226331,218907,0.0492219625916052,1.7362371581915836
TikTok,#Music,Reel,USA,4317598,276382,58474,10871,0.0640129071766292,0.0025178351481541,287253,0.0665307423247833,1.6297503870935062
TikTok,#Gaming,Live Stream,USA,291464,3431,54119,12110,0.0117716081574396,0.041548870529465,15541,0.0533204786869047,0.1100180162265736
Instagram,#Education,Tweet,Canada,3031467,389739,73465,30244,0.1285644870948619,0.0099766878544282,419983,0.1385411749492902,1.1834806682891104
YouTube,#Fitness,Reel,India,3693552,249768,16084,5323,0.0676227111463436,0.0014411601623586,255091,0.0690638713087023,1.397401910924341
Twitter,#Music,Post,Canada,2726954,166440,92571,7667,0.06103513297254,0.002811561911202,174107,0.063846694883742,1.028725048875101
YouTube,#Comedy,Post,India,2725186,453828,56158,21964,0.1665310184332372,0.0080596333608054,475792,0.1745906517940426,1.0310346582434091
Instagram,#Challenge,Reel,Germany,886426,77304,13067,5337,0.0872086333207735,0.0060208071514147,82641,0.0932294404721883,0.3460595265819628
Instagram,#Tech,Reel,Germany,4821524,61393,87511,45741,0.0127331109416856,0.0094868344531728,107134,0.0222199453948585,1.882316530475834
YouTube,#Music,Reel,UK,3738116,115957,28372,25689,0.0310201716586644,0.0068721783914677,141646,0.0378923500501322,1.41426205496954
TikTok,#Tech,Post,Australia,4594690,34250,79276,10244,0.0074542569792521,0.0022295301750498,44494,0.009683787154302,1.734343448851575
Twitter,#Gaming,Tweet,USA,890622,28385,91934,40148,0.0318709845478777,0.045078607984083,68533,0.0769495925319608,0.3359811571736231
Twitter,#Fitness,Post,Canada,1129787,317233,81454,20816,0.2807900958322232,0.0184247119147237,338049,0.299214807746947,0.4262045442620057
YouTube,#Gaming,Shorts,Germany,4730234,137638,45719,35610,0.0290975034216066,0.0075281687967233,173248,0.03662567221833,1.7896155328852252
YouTube,#Gaming,Tweet,India,2224355,277794,58198,36236,0.1248874392801508,0.0162905651301163,314030,0.1411780044102672,0.841552502191417
YouTube,#Challenge,Tweet,USA,1055813,486108,68766,13023,0.4604110765826903,0.0123345706105153,499131,0.4727456471932056,0.3994515587647774
Instagram,#Fashion,Tweet,India,3084526,328466,50665,1143,0.1064883226790761,0.0003705593663337,329609,0.1068588820454099,1.2041948310290485
YouTube,#Tech,Post,Canada,3049194,272894,5311,41670,0.0894970933302374,0.0136659064657742,314564,0.1031629997960116,1.1536183929125772
Instagram,#Fitness,Video,Japan,1976436,196516,93950,14802,0.099429478111105,0.0074892382045257,211318,0.1069187163156307,0.7715979748783861
TikTok,#Gaming,Shorts,India,2897766,200954,87327,8808,0.069347904558201,0.0030395829062802,209762,0.0723874874644812,1.0938107855817982
Twitter,#Challenge,Video,India,154645,16361,52378,49516,0.1057971483074137,0.3201914061237026,65877,0.4259885544311164,0.0583387857599688
YouTube,#Gaming,Tweet,Brazil,4703630,321802,23792,367,0.0684156704502692,7.802484464126643e-05,322169,0.0684936952949105,1.7795502947517885
TikTok,#Fitness,Post,Japan,1823643,250776,13446,24572,0.1375137568043745,0.0134741284341288,275348,0.1509878852385033,0.6883648929729824
Instagram,#Fitness,Reel,Canada,3274826,163123,83423,21320,0.0498111960757609,0.0065102695532526,184443,0.0563214656290135,1.2784876968842327
Instagram,#Viral,Reel,Japan,2896284,298030,9484,38997,0.1029008204996471,0.013464494503992,337027,0.1163653150036391,1.1307054056254144
TikTok,#Music,Video,UK,3317729,116194,2028,7496,0.035022149186989,0.0022593768207107,123690,0.0372815260076998,1.2523329226160822
Instagram,#Fitness,Live Stream,Japan,4487563,464720,58373,32131,0.1035573205323245,0.0071600109012397,496851,0.1107173314335642,1.7519386020792855
Twitter,#Comedy,Post,Brazil,2329784,261145,22025,8805,0.1120897902981564,0.0037793203146729,269950,0.1158691106128293,0.8788953386336653
TikTok,#Viral,Video,Japan,3059064,460974,21878,36819,0.1506911918155357,0.0120360345517452,497793,0.1627272263672809,1.1546954436572858
YouTube,#Music,Video,Canada,3033270,51007,21168,7800,0.0168158456055675,0.0025714822617175,58807,0.0193873278672851,1.1475937781164245
YouTube,#Fashion,Reel,India,82665,62403,34856,42188,0.7548902195608782,0.5103489989717535,104591,1.2652392185326318,0.0312751056345113
Twitter,#Dance,Post,USA,867101,79921,53160,12692,0.0921703469376693,0.0146372798555185,92613,0.1068076267931878,0.3271080181787624
TikTok,#Comedy,Video,USA,3318543,8969,75591,42308,0.0027026921151842,0.0127489684479001,51277,0.0154516605630844,1.2526401806829737
YouTube,#Comedy,Post,USA,2245167,373576,11950,17147,0.1663911860454033,0.0076372937959626,390723,0.1740284798413659,0.8494264210018622
Instagram,#Dance,Live Stream,Germany,498614,77138,95772,32235,0.1547048418215292,0.0646492076034768,109373,0.2193540494250061,0.1946582397031887
TikTok,#Challenge,Shorts,Canada,847940,380765,39970,29031,0.44904710238932,0.0342370922470929,409796,0.483284194636413,0.3200692939064887
Twitter,#Viral,Video,Canada,1614171,402810,51138,42356,0.2495460518123544,0.0262400947607161,445166,0.2757861465730706,0.608935149205953
Instagram,#Fashion,Video,Germany,4680679,293744,29872,10322,0.0627567068794933,0.0022052356079107,304066,0.064961942487404,1.827330830573714
TikTok,#Music,Reel,UK,3771142,228803,45574,47221,0.0606720722794315,0.0125216711542551,276024,0.0731937434336866,1.423481327878274
YouTube,#Tech,Video,Brazil,3354640,123496,73616,39633,0.0368134881835308,0.0118143824672692,163129,0.0486278706508,1.2691794636878624
YouTube,#Fitness,Live Stream,Australia,818282,458526,74074,3589,0.5603520546706392,0.0043860185119555,462115,0.5647380731825947,0.3095851447265373
Instagram,#Music,Video,India,4309403,216401,26305,39385,0.0502160043978249,0.0091393169773168,255786,0.0593553213751417,1.6823851760111843
Instagram,#Fitness,Reel,UK,3194403,260682,76842,15971,0.0816058587473152,0.0049996822567471,276653,0.0866055410040624,1.2470906650887967
Instagram,#Fashion,Tweet,Australia,1520447,20790,87638,21215,0.0136736104579771,0.0139531335192874,42005,0.0276267439772645,0.5935804782496966
TikTok,#Tech,Live Stream,Brazil,4012898,181340,98327,31111,0.0451892871436054,0.0077527512535828,212451,0.0529420383971882,1.51473621881119
TikTok,#Tech,Reel,Japan,4738286,411605,87411,40613,0.0868679096196388,0.0085712428502627,452218,0.0954391524699015,1.7885461876394564
Twitter,#Tech,Reel,UK,3740619,239084,56082,20155,0.0639156246599827,0.0053881456518292,259239,0.069303770311812,1.4111233499348106
Twitter,#Comedy,Live Stream,USA,947096,449377,99953,19082,0.4744788279118484,0.0201479047530556,468459,0.4946267326649041,0.357285593702502
Instagram,#Gaming,Live Stream,Germany,1815108,311741,16886,34948,0.1717479070115938,0.0192539507291026,346689,0.1910018577406964,0.7086157391312229
Instagram,#Music,Video,Japan,2808130,115962,9701,43849,0.0412950967369744,0.0156150178232489,159811,0.0569101145602233,1.096290201754695
YouTube,#Challenge,Shorts,Japan,903431,290789,94929,34805,0.3218718419004882,0.0385253550077427,325594,0.3603971969082309,0.3418000357889338
Twitter,#Fitness,Live Stream,India,3338024,257886,33840,16547,0.0772570838316321,0.0049571243346363,274433,0.0822142081662684,1.2592470949441246
TikTok,#Comedy,Reel,UK,939687,196880,64509,3021,0.2095165730716717,0.0032149002806253,199901,0.212731473352297,0.3547007507407442
Twitter,#Fashion,Tweet,Canada,1737194,499309,81979,29974,0.2874227058117861,0.0172542617577541,529283,0.3046769675695403,0.6553447482266045
YouTube,#Tech,Live Stream,Australia,387184,220530,48240,40769,0.5695741559568577,0.1052961899252035,261299,0.6748703458820613,0.1464854593841727
Instagram,#Dance,Tweet,UK,3192456,38469,3444,1286,0.012049970304994,0.0004028246591339,39755,0.0124527949641279,1.2463305588890068
YouTube,#Comedy,Live Stream,Brazil,2023845,166290,32114,12609,0.0821653832185765,0.0062302201996694,178899,0.0883956034182459,0.7656924473825394
YouTube,#Education,Tweet,UK,1174209,49685,36336,21636,0.0423135915326828,0.0184260212619729,71321,0.0607396127946558,0.4442449708098219
TikTok,#Music,Tweet,Germany,4603856,171523,44524,46309,0.0372563781317226,0.0100587420631748,217832,0.0473151201948974,1.7378033105728603
TikTok,#Comedy,Live Stream,UK,838530,238746,87605,1193,0.2847196880254731,0.0014227278690088,239939,0.286142415894482,0.3165173302585182
TikTok,#Gaming,Tweet,UK,3616888,159221,64720,28693,0.0440215455938917,0.0079330628982705,187914,0.0519546084921623,1.3652555467354437
TikTok,#Dance,Live Stream,Japan,746217,153509,56520,48786,0.205716299682264,0.0653777654489243,202295,0.2710940651311884,0.2816722271517068
Instagram,#Fitness,Live Stream,Canada,1176367,412820,10950,43729,0.3509278992015247,0.0371729230758768,456549,0.3881008222774015,0.4592521057670283
YouTube,#Education,Reel,UK,2589570,76129,95385,23497,0.0293983170951161,0.0090737072178006,99626,0.0384720243129168,0.979726308570272
Twitter,#Tech,Tweet,Brazil,1200061,282587,23371,29152,0.2354771965758407,0.0242920984849936,311739,0.2597692950608344,0.4527149379410516
Instagram,#Tech,Shorts,USA,3570089,335278,91228,47015,0.0939130649123873,0.0131691394808364,382293,0.1070822043932238,1.3937579777617906
TikTok,#Fashion,Tweet,Brazil,2252723,348883,38959,6709,0.1548716819600101,0.0029781735259949,355592,0.1578498554860051,0.8503283958498324
YouTube,#Education,Shorts,USA,4651762,237587,10380,40921,0.051074625056054,0.0087968816977308,278508,0.0598715067537849,1.759926788079668
TikTok,#Fashion,Tweet,Australia,4906990,213275,81187,21239,0.0434635081791485,0.0043283153216126,234514,0.0477918235007611,1.8522263656699776
TikTok,#Fashion,Reel,Australia,4592642,5201,65853,17955,0.0011324636233348,0.0039095143928048,23156,0.0050419780161397,1.7335703966144822
Twitter,#Challenge,Video,USA,3975840,247776,42724,29220,0.0623204153084631,0.0073493903175178,276996,0.0696698056259809,1.4998588895594065
Twitter,#Gaming,Tweet,USA,230848,14445,34663,9023,0.0625736415303576,0.039086325200998,23468,0.1016599667313557,0.0870858547972277
Instagram,#Fashion,Reel,Brazil,2750057,417313,58474,6414,0.1517470365159704,0.0023323152938284,423727,0.1540793518097988,1.073618580110932
Instagram,#Fitness,Shorts,Australia,4608617,83329,8332,25349,0.0180811293279524,0.0055003485861376,108678,0.02358147791409,1.7991979220121992
YouTube,#Fashion,Tweet,Australia,2796853,277310,49504,4306,0.0991507240459187,0.0015395875292695,281616,0.1006903115751882,1.0581488298457626
YouTube,#Challenge,Shorts,Brazil,2907246,316674,22139,30606,0.1089257668597703,0.0105274889018679,347280,0.1194532557616383,1.0999144227364734
TikTok,#Gaming,Shorts,Brazil,2710476,51266,2269,35709,0.0189140210059045,0.0131744387332704,86975,0.0320884597391749,1.0231150075128943
YouTube,#Comedy,Shorts,Australia,1373454,399246,42658,30494,0.2906875658012572,0.0222024181370471,429740,0.3128899839383045,0.5196264311878321
TikTok,#Fashion,Tweet,India,582999,200303,2292,45395,0.3435734881191906,0.0778646275551073,245698,0.4214381156742979,0.2200628326039448
Twitter,#Fashion,Video,Japan,4921777,99498,92717,22408,0.0202158691870842,0.0045528271597839,121906,0.0247686963468682,1.8567072583099489
