Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,Total_Engagement,Engagement_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
Twitter,#Dance,Video,Germany,537340,457261,50869,8177,Low,0.8509714519670972,0.09466818029552983,0.015217553132095135,516307,0.9608571853947222,465438,0.8661890050991923,0.2027078996428054
YouTube,#Tech,Live Stream,UK,2841356,453277,82886,41269,High,0.1595284082670387,0.029171283007127582,0.014524403137093697,577432,0.20322409441125996,494546,0.1740528114041324,1.0749858954243345
Instagram,#Dance,Post,Australia,4622736,263342,43263,10974,High,0.056966696778704216,0.009358743393522797,0.002373918822100159,317579,0.06869935899432716,274316,0.05934061560080437,1.8047099607563366
Twitter,#Education,Shorts,Brazil,3037201,417123,64193,32678,Low,0.13733796347360613,0.02113557844870985,0.010759248400089424,513994,0.1692327903224054,449801,0.14809721187369554,1.1457636422061046
Twitter,#Gaming,Live Stream,India,4775115,173834,81079,11190,Low,0.03640414942886192,0.016979486357920175,0.0023433990594990905,266103,0.055727034846281186,185024,0.03874754848836101,1.80138000558837
TikTok,#Gaming,Video,Japan,3258029,425865,19999,22302,Low,0.13071246449924173,0.006138373845045579,0.006845242936757162,468166,0.14369608128104447,448167,0.13755770743599888,1.2297981479312963
TikTok,#Challenge,Video,USA,1856036,155912,86548,37551,High,0.08400268098248094,0.04663056104515214,0.020231827399899573,280011,0.15086506942753267,193463,0.10423450838238052,0.7005921786742265
TikTok,#Gaming,Post,Germany,737720,449979,95027,2597,Medium,0.6099590630591553,0.12881174429322778,0.0035203058070812773,547603,0.7422911131594643,452576,0.6134793688662366,0.2784648907949794
TikTok,#Challenge,Shorts,Japan,3734868,430185,97021,20606,Low,0.1151807774732601,0.025977089417885717,0.005517196323939695,547812,0.1466750632150855,450791,0.12069797379719979,1.4097890930890624
Instagram,#Fashion,Post,Japan,563991,425610,63863,38250,High,0.7546397016973675,0.11323407643029765,0.06782023117390171,527723,0.9356940093015669,463860,0.8224599328712692,0.22018133319249186
Twitter,#Gaming,Post,Australia,1282138,326018,62192,21252,Low,0.2542768407144941,0.04850647902175897,0.016575438837317043,409462,0.3193587585735701,347270,0.2708522795518111,0.48367793395657727
YouTube,#Comedy,Reel,USA,1599830,114184,22013,4679,High,0.07137258333697956,0.013759586956114088,0.00292468574786071,140876,0.08805685604095435,118863,0.07429726908484026,0.6052725125175139
Instagram,#Gaming,Reel,Germany,467214,397417,72166,13251,Low,0.8506102128788949,0.15446026874194693,0.028361735735658606,482834,1.0334322173565005,410668,0.8789719486145535,0.18239972163775112
YouTube,#Tech,Tweet,USA,2721832,396009,59393,23579,Low,0.14549354993254543,0.021820964703185206,0.008662915271772835,478981,0.17597742990750348,419588,0.15415646520431828,1.0297657209144533
Twitter,#Fitness,Post,India,813436,150574,60145,45183,Low,0.1851086010454418,0.07393943715301511,0.055545857326206365,255902,0.31459389552466327,195757,0.24065445837164817,0.30686325800023273
TikTok,#Dance,Reel,UK,2976863,92424,67422,45430,Low,0.031047448270209277,0.022648674124405455,0.015261031495235085,205276,0.06895715388984981,137854,0.04630847976544436,1.12366728597112
TikTok,#Viral,Video,USA,3544239,157677,52712,18293,Medium,0.044488252626304264,0.014872586188459639,0.005161333645953335,228682,0.06452217246071723,175970,0.0496495862722576,1.3378329529988437
YouTube,#Tech,Live Stream,UK,3524926,301463,22012,41393,High,0.08552321382065893,0.006244670100875876,0.011742941553950352,364868,0.10351082547548517,342856,0.09726615537460928,1.3336047057864338
Instagram,#Gaming,Video,India,2257240,452058,18608,10444,Low,0.20027024153390866,0.008243695840938491,0.004626889475642821,481110,0.21314082685049,462502,0.20489713100955148,0.881223481465875
Twitter,#Comedy,Reel,Canada,4358378,329756,47703,6187,High,0.07566025709564429,0.010945126833881779,0.001419564801400888,383646,0.08802494873092696,335943,0.07707982189704518,1.644168776248578
Twitter,#Fashion,Video,UK,4848504,370506,57130,27458,Medium,0.07641656065458541,0.01178301595708697,0.005663190130398985,455094,0.09386276674207136,397964,0.0820797507849844,1.829065512058921
TikTok,#Gaming,Reel,Australia,1595215,423374,28961,38085,Medium,0.26540246925962957,0.018154919556298055,0.02387452475058221,490420,0.30743191356650984,461459,0.2892769940102118,0.6021408810517718
YouTube,#Viral,Tweet,Australia,3012082,421961,52912,1842,Medium,0.14008947963568058,0.01756658683262939,0.0006115371361071843,476715,0.15826760360441713,423803,0.14070101677178776,1.1395776051510338
Instagram,#Gaming,Tweet,Germany,554142,60701,68343,16296,High,0.10954051488607613,0.12333120391524194,0.029407624760440464,145340,0.2622793435617585,76997,0.1389481396465166,0.21633629674578816
Twitter,#Fitness,Tweet,Australia,751792,34057,22585,6591,Low,0.04530109391959478,0.030041554046864025,0.008767052589013983,63233,0.08410970055547279,40648,0.054068146508608764,0.28360847375639997
YouTube,#Dance,Video,UK,719722,458100,94550,26603,Low,0.6364957580843714,0.1313701679259492,0.036962882890893986,579253,0.8048288089012147,484703,0.6734586409752654,0.2722963960259091
YouTube,#Viral,Reel,Germany,4983897,256077,71883,39186,Medium,0.05138087725328192,0.01442305087765658,0.00786252203847712,367146,0.07366645016941561,295263,0.059243399291759036,1.8855852555074601
TikTok,#Tech,Tweet,USA,4305709,405655,44565,43719,Low,0.0942132875212886,0.010350211776968671,0.010153728456800029,493939,0.1147172277550573,449374,0.10436701597808863,1.625262682969094
Instagram,#Challenge,Post,Japan,3147607,123912,24092,41902,High,0.03936704931714791,0.0076540686305501295,0.013312335370965944,189906,0.060333453318663986,165814,0.05267938468811386,1.2288215691846496
Twitter,#Tech,Live Stream,India,3490352,413255,51747,17805,Medium,0.11839923308594663,0.014825725313664639,0.005101204692248805,482807,0.13832616309186008,431060,0.12350043777819544,1.3167118080434457
YouTube,#Challenge,Shorts,UK,3478951,72455,68320,473,Low,0.020826680226309596,0.01963810355477844,0.0001359605237325849,141248,0.04060074430482062,72928,0.020962640750042182,1.3162107303246704
TikTok,#Tech,Video,Brazil,1587926,454473,51082,30682,Medium,0.28620540251875715,0.03216900535667279,0.019322059088395807,536237,0.33769646696382577,485155,0.305527461607153,0.5993895247255171
YouTube,#Gaming,Post,USA,1195872,119293,22493,5224,Medium,0.09975398704878113,0.01880886917663429,0.0043683604934307355,147010,0.12293121671884616,124517,0.10412234754221188,0.4524408531464871
Twitter,#Tech,Live Stream,Canada,516620,7855,54958,12841,High,0.015204599125082265,0.10637993109055012,0.02485579342650304,75654,0.1464403236421354,20696,0.040060392551585305,0.19489141905211993
Twitter,#Dance,Tweet,USA,2877882,3704,99815,2199,Low,0.0012870576347466644,0.034683492929869955,0.0007641036011900419,105718,0.03673465416580666,5903,0.002051161235936706,1.0856616213939705
TikTok,#Gaming,Post,USA,1912258,227267,59710,19661,Medium,0.11884745677622999,0.031224866100703984,0.010281562425153929,306638,0.1603538853020879,246928,0.12912901920138392,0.7218141234368401
Instagram,#Music,Live Stream,USA,466743,253098,39009,47537,High,0.5422641582198341,0.08357704346931823,0.10184834052144327,339644,0.7276895422105956,300635,0.6441124987412773,0.18221584386676956
TikTok,#Education,Shorts,Australia,1111633,356767,16497,5222,Medium,0.3209395546911616,0.014840329497235148,0.0046975935403141145,378486,0.34047747772871084,361989,0.32563714823147566,0.4196046765020541
Twitter,#Dance,Video,UK,1248834,191587,55987,7710,High,0.15341270336970325,0.044831418747407585,0.0061737588822853955,255284,0.20441788099939623,199297,0.15958646225198866,0.47111422403417436
TikTok,#Music,Tweet,Brazil,2289790,171584,8515,44817,Medium,0.07493438262897471,0.003718681625825949,0.019572537219570352,224916,0.09822560147437101,216401,0.09450691984854506,0.8643199619007698
TikTok,#Fitness,Shorts,India,3072740,261975,66794,31510,Medium,0.08525778295592859,0.021737602270286455,0.010254691252758125,360279,0.11725007647897316,293485,0.0955124742086867,1.159857681154591
YouTube,#Dance,Live Stream,Australia,4316183,219615,14485,34691,Low,0.05088176289096176,0.0033559744802294064,0.00803742566058946,268791,0.06227516303178063,254306,0.05891918855155122,1.6329653331262577
Twitter,#Music,Shorts,USA,1514380,480539,78070,24089,High,0.3173173179783146,0.051552450507798574,0.015906839762807223,582698,0.38477660824892035,504628,0.3332241577411218,0.5712896658746262
TikTok,#Comedy,Shorts,UK,3219097,290198,90587,8704,Medium,0.09014888336698149,0.028140500270728095,0.002703863847532398,389489,0.12099324748524198,298902,0.09285274721451388,1.21510260608828
Instagram,#Gaming,Post,Canada,637729,241923,62036,44594,High,0.37935079006913597,0.09727642932969961,0.06992625394172133,348553,0.5465534733405569,286517,0.4492770440108573,0.2489685499157161
TikTok,#Dance,Tweet,USA,1596726,486131,14674,40353,Low,0.30445486576908,0.009190055150351406,0.025272338522702078,541158,0.33891725944213347,526484,0.32972720429178204,0.6027112335567752
YouTube,#Dance,Shorts,UK,1161484,221418,84473,42623,Low,0.1906337065340547,0.07272850938971179,0.036697018641668765,348514,0.30005923456543526,264041,0.22733072517572347,0.43943065133726217
Instagram,#Gaming,Shorts,UK,1081777,48326,42923,6408,High,0.04467279300632201,0.03967823312937879,0.0059235868390620245,97657,0.09027461297476282,54734,0.05059637984538403,0.42232429609155864
Twitter,#Fashion,Reel,India,2803598,227995,2103,35208,Medium,0.0813222865760355,0.0007501075403820377,0.012558148493471604,265306,0.09463054260988915,263203,0.0938804350695071,1.057638482195202
YouTube,#Viral,Shorts,USA,2304844,221874,61744,22713,Medium,0.09626421571264693,0.02678879785356406,0.009854463035242298,306331,0.1329074766014533,244587,0.10611867874788923,0.8720043497377327
Instagram,#Fitness,Reel,Germany,1945496,290804,36541,15838,Low,0.1494755065032259,0.01878235678716379,0.008140854568706387,343183,0.17639871785909608,306642,0.1576163610719323,0.7595190401986204
TikTok,#Gaming,Tweet,Australia,2506710,320606,1565,39465,Low,0.1278991187652341,0.0006243243135424521,0.015743743791663177,361636,0.14426718687043974,360071,0.1436428625568973,0.946200084591285
TikTok,#Gaming,Live Stream,Brazil,2254522,294121,86843,12828,High,0.1304582523479478,0.038519473307423925,0.00568989790297012,393792,0.17466762355834187,306949,0.13614815025091792,0.8510074588256772
Instagram,#Challenge,Reel,Australia,3924268,498261,8499,11392,High,0.1269691570504359,0.0021657542247369445,0.0029029617752915956,518152,0.13203787305046444,509653,0.1298721188257275,1.5320289863572887
Instagram,#Comedy,Live Stream,USA,568573,45982,59886,44122,High,0.08087264080425909,0.10532684457404766,0.07760129306175284,149990,0.2638007784400596,90104,0.15847393386601194,0.22197013987325093
Instagram,#Gaming,Post,Japan,3111832,171402,51391,12925,Medium,0.05508073700636795,0.0165147090202813,0.004153501859997583,235718,0.07574894788664684,184327,0.059234238866365536,1.2148550569620054
Instagram,#Fitness,Reel,Australia,2304449,355721,54164,43193,Low,0.1543627131691784,0.023504100112434687,0.01874330913810633,453078,0.19661012241971942,398914,0.17310602230728472,0.8996538120184625
Twitter,#Comedy,Video,Australia,3404604,333847,7512,7909,Medium,0.09805751270926076,0.002206424007021081,0.0023230308135689204,349268,0.10258696752985076,341756,0.10038054352282967,1.2843639519773213
Twitter,#Viral,Shorts,USA,1658784,386659,53867,26339,High,0.23309785963693885,0.03247378802785655,0.015878498948627428,466865,0.2814501466134228,412998,0.2489763585855663,0.6257651032885907
YouTube,#Dance,Reel,UK,1246083,94202,77172,13491,High,0.07559849544532748,0.06193166907822352,0.010826726630569553,184865,0.14835689115412054,107693,0.08642522207589703,0.4714374578644989
YouTube,#Viral,Post,Germany,4131095,134585,24149,46525,Low,0.03257852942137617,0.005845665616501194,0.011262147203102325,205259,0.04968634224097969,181110,0.0438406766244785,1.5629399686832595
YouTube,#Fashion,Video,Australia,3664947,498276,45486,29141,Low,0.1359572184809221,0.012411093530138362,0.00795127460233395,572903,0.1563195866133944,527417,0.14390849308325604,1.3865796234184413
Twitter,#Challenge,Tweet,India,3247592,76079,75922,31681,High,0.02342628014849156,0.02337793663736085,0.009755227873452083,183682,0.05655944465930449,107760,0.03318150802194364,1.2251322313931174
Instagram,#Music,Post,Canada,3144724,346002,68200,21104,High,0.1100261898977462,0.021687117851995914,0.0067109228027642485,435306,0.13842423055250636,367106,0.11673711270051045,1.2276960498348835
Instagram,#Gaming,Post,Australia,3567170,178506,37026,14997,Low,0.05004134930491118,0.010379656702652243,0.004204173055951917,230529,0.06462517906351534,193503,0.054245522360863094,1.3926184040601024
Twitter,#Music,Live Stream,Japan,4966638,456635,19925,15827,High,0.09194046354898425,0.004011768121614662,0.0031866626881202134,492387,0.09913889435871912,472462,0.09512712623710445,1.8736307687239806
Twitter,#Fitness,Live Stream,USA,2381324,166638,40364,47901,Medium,0.06997703798391147,0.01695023440741369,0.02011528040703407,254903,0.10704255279835924,214539,0.09009231839094554,0.8983384568597237
Twitter,#Fashion,Tweet,Brazil,4678841,316721,59725,28125,High,0.06769219129267269,0.012764913362091167,0.0060111040319600515,404571,0.08646820868672392,344846,0.07370329532463274,1.765061286843792
Instagram,#Music,Video,USA,4781223,331083,5095,10256,Low,0.0692465086861667,0.0010656269326906526,0.0021450578649019297,346434,0.07245719348375929,341339,0.07139156655106862,1.8665830738976428
YouTube,#Education,Reel,Brazil,3995394,281704,78827,40414,Low,0.07050718902816594,0.019729468482958125,0.01011514759245271,400945,0.10035180510357677,322118,0.08062233662061864,1.511599460491052
Instagram,#Dance,Reel,Germany,1035139,212435,51821,2303,High,0.20522364629291331,0.05006187574808794,0.0022248219804296815,266559,0.2575103440214309,214738,0.207448468273343,0.4041168831764032
TikTok,#Dance,Post,Brazil,765809,328597,19358,9245,Medium,0.4290847979065276,0.025277843430933825,0.012072200770688253,357200,0.46643484210814967,337842,0.44115699867721586,0.28906755890420804
YouTube,#Fitness,Video,Canada,4412202,420756,75784,30893,Medium,0.09536190772770603,0.017176004181132232,0.007001719322914046,527433,0.1195396312317523,451649,0.10236362705062008,1.6692927312744479
YouTube,#Dance,Reel,UK,3605698,33232,26198,40691,Low,0.00921652340268098,0.0072657221985867925,0.01128519360190454,100121,0.027767439203172314,73923,0.02050171700458552,1.364163622284477
Twitter,#Dance,Reel,Brazil,2858575,9364,19588,41663,High,0.0032757580262893224,0.0068523652519174765,0.014574744409364807,70615,0.024702867687571604,51027,0.017850502435654128,1.0783781855462695
Instagram,#Fitness,Shorts,Canada,521996,477724,90232,45777,High,0.9151870895562418,0.17285956214223863,0.08769607429941992,613733,1.1757427259979003,523501,1.0028831638556617,0.20378654127663026
Instagram,#Gaming,Post,Japan,2825457,210288,13695,5774,Medium,0.07442619017029811,0.004847003511290386,0.0020435632182687615,229757,0.08131675689985726,216062,0.07646975338856687,1.1030546394145624
TikTok,#Tech,Reel,Germany,3284443,227209,72888,31889,Medium,0.06917733082900206,0.02219189067978954,0.00970910440522183,331986,0.10107832591401343,259098,0.07888643523422388,1.239768558961848
YouTube,#Viral,Live Stream,USA,4005023,131700,58431,32829,High,0.032883706285831565,0.014589429324126229,0.008196956671659563,222960,0.05567009228161736,164529,0.04108066295749113,1.5152424531984217
Instagram,#Education,Post,Canada,2160970,332512,86309,47146,High,0.15387164097604317,0.0399399343813195,0.021817054378357868,465967,0.21562862973572053,379658,0.17568869535440104,0.843639802034038
TikTok,#Dance,Tweet,India,292774,182788,97632,18942,High,0.6243313955474188,0.3334722345563472,0.06469836802448305,299362,1.022501998128249,201730,0.6890297635719019,0.11051249788213591
Twitter,#Gaming,Video,Australia,2077958,258542,74670,39468,Medium,0.1244211865687372,0.035934316285507216,0.018993646647333585,372680,0.179349149501578,298010,0.14341483321607076,0.7838956744816403
Twitter,#Dance,Live Stream,India,4482313,170103,66262,46723,High,0.037949826350814855,0.014782992620104842,0.010423859288719908,283088,0.06315667825963961,216826,0.048373685639534765,1.6909224211330667
Twitter,#Education,Live Stream,Australia,644845,72412,61458,27972,Medium,0.1122936519628748,0.09530662407245152,0.043377865998805915,161842,0.2509781420341322,100384,0.15567151796168072,0.24326343757242128
