Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,engagement_rate,like_to_comment_ratio,share_to_like_ratio,Views_norm
TikTok,#Dance,Post,Germany,3667805.0,292175.0,58377.0,2200.0,Medium,0.0796593602985982,0.0159160587872037,0.0005998137850839,0.0961752328708859,132.74647887323945,0.19980080499425,1.4583628385278034
TikTok,#Challenge,Live Stream,USA,3767399.0,165527.0,2940.0,32075.0,Medium,0.0439366788598712,0.0007803792483886,0.0085138314258723,0.0532308895341321,5.160462651203392,0.0177613455125416,1.4979625960231822
Twitter,#Education,Video,USA,905373.0,288532.0,80147.0,13810.0,Low,0.3186885405241818,0.0885237355211609,0.0152533817553649,0.4224656578007075,20.891463326334083,0.2777741194248145,0.3612814617024684
Instagram,#Tech,Post,UK,3032675.0,489182.0,33789.0,7722.0,High,0.1613037994509797,0.0111416488743436,0.0025462669095765,0.1749917152348998,63.340929690534765,0.0690723103623797,1.261470148264995
TikTok,#Education,Reel,Canada,4546658.0,30623.0,82064.0,42992.0,Medium,0.0067352767681228,0.0180493012669965,0.0094557364992044,0.0342403145343238,0.7122787430511944,2.679728317659352,1.80780523138366
Twitter,#Music,Live Stream,USA,3902066.0,108016.0,90527.0,29819.0,Medium,0.0276817460288985,0.0231997613571887,0.0076418492152618,0.0585233566013491,3.6222669349429912,0.8380810427988187,1.5570865357587471
TikTok,#Fashion,Video,USA,2280197.0,52717.0,79861.0,6857.0,Low,0.0231194936227001,0.035023728212957,0.0030071963080382,0.0611504181436954,7.686934966462526,1.514871580864221,0.9066334140780608
YouTube,#Viral,Live Stream,Japan,1009177.0,246103.0,84151.0,31382.0,High,0.2438650504321838,0.0833857687997249,0.0310966262608045,0.3583474454927133,7.841920785138451,0.3419326788674706,0.3964322019015163
YouTube,#Education,Reel,UK,1574314.0,3015.0,28109.0,12708.0,High,0.0019151198553782,0.0178547608672729,0.0080720872710272,0.0278419679936785,0.2372334566055551,9.319960212201591,0.6184334021726455
Instagram,#Fashion,Live Stream,Canada,2780097.0,314928.0,38702.0,22810.0,Low,0.1132795006792928,0.0139210969976946,0.0082047496903885,0.135405347367376,13.805970803559688,0.1228911913478911,1.156407915381987
Instagram,#Fashion,Video,USA,1934599.0,344378.0,37234.0,43612.0,Medium,0.1780100165460645,0.0192463657843304,0.0225431730296562,0.2197995553600513,7.896223603054135,0.108119252335363,0.8047149422088787
Instagram,#Gaming,Reel,India,3432236.0,220593.0,79638.0,11255.0,Low,0.064270930087558,0.0232029499137005,0.0032792034114204,0.090753083412679,19.597814498933904,0.3610161654442097,1.4276713646534671
YouTube,#Comedy,Reel,USA,4970374.0,5847.0,40798.0,15425.0,Low,0.0011763702288801,0.0082082354366089,0.0031033881957373,0.0124879938612265,0.3790353947880202,6.976402188782489,1.952498232811536
Twitter,#Fashion,Reel,USA,3207505.0,22365.0,54961.0,16721.0,Low,0.0069727093176783,0.0171351252764999,0.0052130861838095,0.0293209207779878,1.33745963401507,2.457345971563981,1.279927825126192
TikTok,#Gaming,Video,Japan,3701648.0,432741.0,44948.0,33558.0,Low,0.1169049569272929,0.0121426996840326,0.0090656918215886,0.1381133484329142,12.894931314997468,0.1038678935716893,1.4718192173550029
Twitter,#Dance,Video,Japan,2795598.0,249418.0,81838.0,28886.0,Low,0.0892181207741599,0.0292738798639861,0.0103326730094956,0.1288246736476417,8.634264548066604,0.328114538186746,1.1155598099043127
TikTok,#Dance,Shorts,India,3960394.0,222714.0,85120.0,6448.0,Low,0.0562353139611866,0.0214928110687977,0.0016281208384822,0.0793562458684666,34.534656535897035,0.3821924881575107,1.5746997006461578
TikTok,#Tech,Tweet,Canada,1546650.0,182765.0,62879.0,44269.0,Low,0.1181682992273623,0.0406549639543529,0.0286225067080464,0.1874457698897617,4.128416534899481,0.3440410141930118,0.6149664129388086
Twitter,#Music,Reel,Germany,1935131.0,174376.0,30273.0,31178.0,High,0.0901106953482735,0.0156439021440925,0.0161115707412056,0.1218661682335717,5.5927387023316975,0.1736066109636018,0.7721977088622693
TikTok,#Comedy,Reel,Brazil,1006682.0,469223.0,32079.0,24645.0,High,0.466108463248573,0.0318660709141516,0.0244814151837422,0.5224559493464669,19.03850523411507,0.068366068231804,0.4002687217599752
Twitter,#Challenge,Post,UK,3804559.0,410862.0,46533.0,16456.0,Medium,0.107992016945985,0.0122308525114211,0.0043253370495765,0.1245482065069828,24.96578963359057,0.1132567303456383,1.5181771895707974
TikTok,#Music,Post,USA,3370487.0,304640.0,99763.0,21950.0,Low,0.0903845646044622,0.0295989867339645,0.006512412004556,0.1264959633429827,13.878183226276708,0.3274772601192879,1.3401456698327912
Twitter,#Challenge,Live Stream,USA,3264450.0,105871.0,92239.0,40889.0,Low,0.032431496883089,0.0282556020156534,0.0125255402900948,0.0732126391888373,2.5891660552702374,0.8712312981713768,1.302651247225865
YouTube,#Viral,Shorts,Germany,1121182.0,99772.0,42285.0,5621.0,High,0.0889882284945709,0.0377146618479426,0.0050134590102231,0.1317163493527366,17.746709356101032,0.4238120533611297,0.4404308153994254
TikTok,#Education,Reel,Australia,1912681.0,262668.0,23314.0,21369.0,Low,0.1373297481388689,0.0121891732076598,0.0111722759832925,0.1606911973298213,12.29143659335517,0.088758094788498,0.7605046866881411
Twitter,#Tech,Video,Germany,715400.0,135773.0,17076.0,35509.0,High,0.1897861336315348,0.0238691641039977,0.0496351691361476,0.2632904668716802,3.8235145029569138,0.1257678200539131,0.2854743378717345
Instagram,#Education,Live Stream,Canada,2896863.0,371193.0,92745.0,30595.0,Low,0.1281361942211281,0.032015666602114,0.0105614245478643,0.1707132853711066,12.132076088377566,0.2498558705151484,1.204977848966137
Instagram,#Challenge,Live Stream,Canada,1015588.0,461019.0,50137.0,8384.0,Medium,0.4539429374903996,0.0493674600330055,0.0082553161321323,0.5115657136555375,54.98139534883721,0.1087523317860396,0.4224435341525715
YouTube,#Challenge,Post,Canada,3405967.0,397972.0,27387.0,757.0,High,0.1168455243400772,0.0080408882411368,0.0002222569977924,0.1251086695790065,525.0290237467018,0.0688162262264023,1.3379565699712757
TikTok,#Fashion,Reel,Japan,4319494.0,83744.0,83078.0,26847.0,Medium,0.0193874560307295,0.0192332713044629,0.0062153113304475,0.04483603866564,3.1191895113230035,0.9920353453937548,1.717482126460871
Instagram,#Tech,Video,UK,2744334.0,432158.0,74368.0,12933.0,Low,0.157472814897895,0.0270987423542469,0.0047126187993152,0.1892841760514572,33.412556053811656,0.172084811377294,1.1415319537598545
YouTube,#Comedy,Live Stream,India,1975939.0,451179.0,64867.0,14319.0,Low,0.2283365022908096,0.0328284425784399,0.0072466811981543,0.2684116260674039,31.50691340782123,0.143771887051731,0.776202636993392
TikTok,#Education,Video,Japan,3269522.0,487566.0,24836.0,15466.0,Medium,0.1491245509282396,0.007596217428725,0.0047303550794275,0.1614511234363922,31.522984418439258,0.0509386402279071,1.300000786451052
Instagram,#Gaming,Tweet,Canada,4839145.0,482348.0,51534.0,14880.0,Low,0.099676285790155,0.0106494019088082,0.0030749233593951,0.1134006110583584,32.41368187621799,0.1068396534459488,2.0128886084482542
YouTube,#Dance,Shorts,Japan,4290567.0,185763.0,72551.0,49196.0,Low,0.043295676305719,0.0169094201302531,0.0114660836201835,0.0716711800561557,3.7759009695713153,0.3905546822850498,1.6854515344840235
Twitter,#Gaming,Video,Australia,2440554.0,247328.0,16921.0,20278.0,Low,0.1013409250522627,0.0069332618741482,0.0083087692384597,0.1165829561648707,12.196262143103704,0.0684149452753215,0.9738824953735158
YouTube,#Music,Post,UK,1561101.0,265425.0,78956.0,35640.0,High,0.1700242328971668,0.0505771247344021,0.0228300411056043,0.2434313987371733,7.4471816166774225,0.2974689744034118,0.6132429760296352
YouTube,#Viral,Post,Canada,4175750.0,129321.0,55183.0,8361.0,Low,0.0309695264323774,0.0132151110578937,0.0020022750404119,0.0461869125306831,15.465319301602488,0.4267100725321291,1.6403482908253528
Twitter,#Fashion,Post,USA,2794698.0,364767.0,81947.0,46251.0,High,0.1305210795585068,0.0293223096019677,0.0165495520446216,0.1763929412050962,7.886513015653377,0.224655123256426,1.115200672492956
Instagram,#Tech,Video,Canada,3979333.0,296583.0,58040.0,7687.0,Medium,0.0745308321771513,0.0145853589031126,0.0019317307699556,0.0910479218502196,38.57739334027056,0.1956949801742508,1.6552415901821949
Instagram,#Comedy,Video,Japan,3546380.0,403218.0,81324.0,33580.0,High,0.1136984756286692,0.0229315527382852,0.0094688104489648,0.1460988388159193,12.007325571007415,0.2016869244752851,1.475150652280252
TikTok,#Fitness,Post,Japan,3945046.0,160086.0,9229.0,19659.0,High,0.0405789945161602,0.0023393897054685,0.0049832118560848,0.0479015960777136,8.142726347914547,0.0576499028653169,1.568597153524453
Twitter,#Comedy,Reel,Canada,3504900.0,449141.0,9679.0,43516.0,Low,0.1281465947673257,0.0027615623840908,0.012415760792034,0.1433239179434506,10.321046947170071,0.0215499775126797,1.3986007922933217
YouTube,#Dance,Reel,UK,4438745.0,108867.0,70396.0,45391.0,High,0.0245265272053249,0.0158594377464801,0.0102260886804716,0.0506120536322766,2.398374162848079,0.6466179226218908,1.7436598872441071
Instagram,#Fitness,Video,Japan,2758867.0,340168.0,97166.0,37399.0,High,0.1232998908609947,0.0352195303361851,0.0135559271251568,0.1720753483223366,9.095401069518717,0.2856403728734835,1.1475770939956975
Twitter,#Tech,Reel,India,1725937.0,394633.0,84477.0,15862.0,High,0.2286485543794472,0.0489455872375411,0.0091903702162941,0.2867845118332824,24.87757675092984,0.2140641708519793,0.6887206070496615
Twitter,#Fitness,Live Stream,Japan,2965197.0,279571.0,11782.0,32670.0,High,0.0942841234494706,0.0039734290841384,0.0110178177031745,0.1092753702367835,8.557160784793854,0.0421429899989984,1.1832368608250678
TikTok,#Music,Live Stream,India,2253650.0,180313.0,80998.0,43440.0,High,0.0800093182171144,0.0359408071350919,0.0192753976881947,0.1352255230404011,4.150756198061739,0.4492052752420777,0.8960780115213823
Instagram,#Music,Tweet,Canada,2648018.0,461474.0,69202.0,13596.0,Medium,0.1742714739854487,0.0261335081559113,0.0051344061860606,0.2055393883274207,33.93939839670516,0.1499582859309821,1.1014683931078588
Twitter,#Dance,Video,UK,1972213.0,314092.0,79807.0,25783.0,Medium,0.1592586601954251,0.0404657103467019,0.0130731315532348,0.2127975020953619,12.18166304685076,0.2540871652663383,0.7869949682933005
TikTok,#Tech,Post,Canada,997234.0,450870.0,54217.0,11793.0,Medium,0.4521205654841291,0.05436738017356,0.011825709913621,0.5183136555713103,38.22876038663728,0.1202494726873096,0.3965120847254517
Twitter,#Gaming,Tweet,Canada,3364852.0,13591.0,65762.0,21079.0,Medium,0.0040391078121712,0.0195438016293138,0.0062644657179572,0.0298473751594423,0.6447343453510437,4.838287227781048,1.3427158187536783
YouTube,#Viral,Post,Japan,3948787.0,336320.0,47744.0,25126.0,High,0.085170458675031,0.0120908015550091,0.0063629666527974,0.1036242268828376,13.384805189636646,0.1419596159621314,1.5511910450298445
TikTok,#Tech,Reel,India,2783646.0,442401.0,9749.0,39725.0,Low,0.1589286137676989,0.0035022413051084,0.0142708519689644,0.1767017070417718,11.136308714695666,0.0220365188222476,1.1068107170410002
TikTok,#Music,Video,Japan,1939317.0,86352.0,51733.0,24153.0,Medium,0.0445270164702315,0.026675886407431,0.0124543847137935,0.0836572875914561,3.575060031464768,0.5990874665616713,0.7710954767020668
YouTube,#Tech,Shorts,Brazil,2927287.0,75168.0,47737.0,45281.0,Medium,0.0256783841147109,0.0163075912952846,0.0154685891748912,0.0574545645848869,1.6599973499403735,0.6350623262249065,1.149918033216853
Instagram,#Fitness,Shorts,Japan,1844185.0,111830.0,35146.0,38332.0,Low,0.0606392525695632,0.0190577409533208,0.020785333358638,0.1004823268815221,2.917329715910573,0.3142777941715624,0.7671063748598448
Twitter,#Education,Video,USA,3421671.0,94805.0,57365.0,34013.0,High,0.0277072225821828,0.0167652003947778,0.0099404647612233,0.054412887738184,2.78723466807785,0.6050777376959264,1.3653889616157615
TikTok,#Fitness,Shorts,Brazil,3255420.0,225181.0,95950.0,6608.0,Low,0.0691711054180412,0.0294739234875991,0.0020298456113189,0.1006748745169594,34.071871690119536,0.4260997770692151,1.294393663730809
TikTok,#Viral,Live Stream,Brazil,639352.0,82049.0,47045.0,24740.0,Low,0.1283314981418686,0.0735823145935259,0.038695429121986,0.2406092418573805,3.316317044581868,0.5733698964046313,0.2542139501795837
TikTok,#Dance,Shorts,Brazil,3661103.0,332578.0,22311.0,44613.0,Low,0.0908409296324086,0.0060940650945903,0.0121856719136282,0.1091206666406271,7.454565831353387,0.0670848129316643,1.455698043713517
Twitter,#Fitness,Shorts,UK,3820295.0,66203.0,57953.0,24448.0,Medium,0.0173292900155616,0.015169770920832,0.0063995057973271,0.0388985667337208,2.7077999100167696,0.8753700682738204,1.524456507687585
YouTube,#Gaming,Live Stream,India,451915.0,161293.0,22025.0,44625.0,High,0.3569100383921755,0.0487370412577586,0.0987464456811568,0.504393525331091,3.6143279702415634,0.1365518866169851,0.1775245160386372
Instagram,#Fashion,Live Stream,India,3383652.0,59292.0,59643.0,13191.0,High,0.0175230786144674,0.017626812686411,0.0038984505498792,0.0390483418507577,4.4945421467556095,1.0059028890425514,1.4074623855563644
TikTok,#Music,Reel,Australia,2679420.0,173842.0,80871.0,894.0,Low,0.0648804592038575,0.030182278254249,0.0003336542983182,0.0953963917564248,194.2368715083799,0.4651956075309331,1.0653692213212445
Twitter,#Fashion,Post,Canada,2862914.0,84866.0,5568.0,11039.0,Medium,0.0296432236525442,0.0019448715539481,0.0038558615452647,0.0354439567517571,7.68713768115942,0.0656085404220721,1.1424216921075188
TikTok,#Tech,Reel,Australia,1405439.0,157281.0,33939.0,13278.0,Low,0.1119088057183556,0.0241483266082697,0.0094475818587644,0.1455047141853897,11.84434068830484,0.2157843872789003,0.5588192418674595
TikTok,#Gaming,Reel,India,2475611.0,243377.0,66500.0,16986.0,Low,0.0983098717851875,0.0268620554683268,0.0068613364539097,0.1320332637074241,14.327250250191325,0.2732375153054097,0.9843323418367808
Twitter,#Fitness,Reel,Germany,2940958.0,59927.0,59494.0,31869.0,High,0.0203766935807991,0.0202294626444852,0.010836264917758,0.0514424211430425,1.8803577031691243,0.9927579762381524,1.1735644922540964
YouTube,#Tech,Shorts,Australia,1613127.0,234826.0,31690.0,10783.0,High,0.1455719233513542,0.0196450744423718,0.0066845325879487,0.1719015303816748,21.77540801186944,0.1349504103020521,0.6336802053126334
TikTok,#Viral,Reel,India,4001546.0,116022.0,79124.0,31477.0,Medium,0.0289942937054828,0.0197733575972886,0.0078662097099471,0.0566338610127185,3.685812313361713,0.6819682304370686,1.591062224698308
YouTube,#Education,Post,India,1057190.0,149710.0,26362.0,169.0,Medium,0.1416112524711736,0.0249359150200058,0.0001598577360739,0.1667070252272534,880.6470588235294,0.1760859255498928,0.4152930155247931
Instagram,#Gaming,Reel,USA,2471218.0,434763.0,52776.0,45150.0,Medium,0.1759306544384186,0.0213562704706747,0.0182703428026179,0.2155572677117113,9.62908905672078,0.121389995491807,1.0279267435037136
YouTube,#Dance,Video,Japan,1759541.0,449609.0,14702.0,40777.0,Low,0.2555262991882542,0.0083555881903291,0.0231747938809041,0.2870566812594876,11.025773701505711,0.0326994506349947,0.691195610845269
YouTube,#Fitness,Shorts,Australia,4924732.0,19697.0,7821.0,21185.0,Medium,0.0039996085066151,0.0015881067233709,0.0043017569280927,0.0098894721580788,0.9297177381289532,0.3970453853183064,1.9345688125421592
YouTube,#Tech,Post,Germany,1580454.0,491636.0,22277.0,27516.0,High,0.3110726411524789,0.0140953169152661,0.0174101871993743,0.3425781452671194,17.866627902751027,0.0453118866155313,0.6208453613430143
YouTube,#Challenge,Tweet,Canada,4839723.0,73555.0,40353.0,34352.0,Low,0.015198183863002,0.0083378738824515,0.0070979268854849,0.0306339846309385,2.141152155561377,0.5486024253629888,1.901174962849344
Twitter,#Gaming,Live Stream,USA,1906321.0,104223.0,18051.0,22871.0,High,0.0546723243357231,0.0094690243668301,0.0119974547833234,0.0761388034858767,4.556794333683106,0.173194273871661,0.7607013212831742
YouTube,#Tech,Live Stream,Brazil,3524558.0,252839.0,70790.0,24139.0,Low,0.0717363709151615,0.0200847879365299,0.0068488020341841,0.0986699608858756,10.473860811930406,0.2799794336339187,1.3845423435825477
YouTube,#Fitness,Shorts,UK,3676339.0,359259.0,62782.0,5095.0,Low,0.0977219456638792,0.0170773152312667,0.0013858896037606,0.1161851504989066,70.4982339089482,0.1747536603017313,1.4441660528395106
Twitter,#Fitness,Reel,USA,4311300.0,487965.0,99408.0,9518.0,High,0.1131827986918098,0.0230575464477071,0.0022076867766103,0.1384480319161274,51.262212417270725,0.2037191115774459,1.7203879128688973
TikTok,#Dance,Video,Japan,2850408.0,488029.0,51442.0,35239.0,Medium,0.1712137350161801,0.0180472409563823,0.0123627915722942,0.2016237675448567,13.84872304199773,0.1054074544597668,1.1333560813190338
Instagram,#Fitness,Reel,Japan,1162556.0,409948.0,70388.0,9723.0,High,0.3526264541235003,0.0605459005845739,0.0083634680823977,0.421535822790472,42.15837104072399,0.1716994065115416,0.4835762782646869
Instagram,#Fashion,Reel,Canada,520087.0,176014.0,18821.0,29899.0,Low,0.3384318392884267,0.0361881762089804,0.0574884586617239,0.432108474159131,5.88675585284281,0.1069283867852171,0.2163351579053794
Instagram,#Education,Live Stream,Brazil,3164207.0,361279.0,85852.0,45486.0,Medium,0.1141767905829169,0.0271322324993276,0.0143751657208267,0.1556841888030713,7.942467078505946,0.2376328609388839,1.3161821406616716
YouTube,#Tech,Post,Brazil,3806034.0,9672.0,65313.0,8739.0,Medium,0.0025412279553992,0.0171603826975796,0.0022960908914633,0.0219977015444423,1.1066361556064073,6.752093456011579,1.4951137799732217
Twitter,#Dance,Tweet,UK,4364823.0,367836.0,5655.0,6771.0,High,0.0842728330564607,0.0012955851818046,0.0015512656526965,0.0871196838909619,54.31718842291789,0.0153736573536648,1.7417458147222784
Instagram,#Dance,Shorts,Japan,3359348.0,170389.0,26371.0,43645.0,Medium,0.0507208541657488,0.007850035185399,0.0129921044202625,0.0715629937714104,3.903885808550612,0.1547684723281882,1.397352904493134
TikTok,#Fitness,Live Stream,USA,3084289.0,108961.0,56261.0,7963.0,Low,0.0353277530088782,0.0182411570381374,0.0025817943778939,0.0561507044249095,13.68169261677549,0.516335970338283,1.2263499452342967
YouTube,#Music,Live Stream,Australia,1877694.0,366390.0,11868.0,21452.0,High,0.1951276406059773,0.0063205186787623,0.0114246517270652,0.2128728110118049,17.07873024751783,0.032391625340142,0.7376093261313584
TikTok,#Comedy,Post,India,4295731.0,465556.0,90487.0,31455.0,Low,0.1083764323231599,0.0210644009133719,0.0073223858756518,0.1367632191121837,14.800228891149542,0.1943628814516804,1.708033675375839
